No,TimeStamp,Message,Predict,Conf,Answer
07/10/2022:13:29:05,แผนพัฒนาการจัดการศึกษาทำยังไง,2.1-แผนพัฒนาการจัดการศึกษา,99.0%,ท่านสามารถทำตามได้ตาม VDO อธิบายการบันทึกข้อมูลขั้นที่ 2.1 แผนพัฒนาการจัดการศึกษา คลิก 👉https://youtu.be/PQb6ELw5u2M
07/10/2022:13:29:08,ขั้น 2.1 แผนพัฒนาการจัดการศึกษา,2.1-แผนพัฒนาการจัดการศึกษา,99.0%,ท่านสามารถทำตามได้ตาม VDO อธิบายการบันทึกข้อมูลขั้นที่ 2.1 แผนพัฒนาการจัดการศึกษา คลิก 👉https://youtu.be/PQb6ELw5u2M
07/10/2022:13:30:01,2.1-มาตรฐานการศึกษาขั้นพื้นฐานไม่ขึ้น,2.1-มาตรฐานการศึกษาขั้นพื้นฐานไม่ขึ้น,93.0%,หากข้อมูลมาตรฐานใดไม่ขึ้น เบื้องต้นให้ตรวจสอบการบันทึกข้อมูลในขั้นที่ 1 เรียบร้อยแล้วหรือไม่ เมื่อบันทึกข้อมูลในขั้นที่ 1 เรียบร้อยแล้วและผู้บริหารสถานศึกษารับรองข้อมูลแล้ว สถานะในขั้นที่ 1 เปลี่ยนเป็น "ส่วนกลางได้รับข้อมูลแล้ว" ท่านจะสามารถบันทึกข้อมูลในขั้นที่ 2.1 ได้ 
07/10/2022:13:30:43,แผนพัฒนาการจัดการศึกษาขั้นตอนที่2.1,2.1-แผนพัฒนาการจัดการศึกษา,99.0%,ท่านสามารถทำตามได้ตาม VDO อธิบายการบันทึกข้อมูลขั้นที่ 2.1 แผนพัฒนาการจัดการศึกษา คลิก 👉https://youtu.be/PQb6ELw5u2M
07/10/2022:13:30:49,ต้องบันทึกทุกแผนพัฒนาไหม,2.1-การบันทึกข้อมูล,99.0%,ท่านสามารถทำตามได้ตาม VDO อธิบายการบันทึกข้อมูลขั้นที่ 2.1 แผนพัฒนาการจัดการศึกษา คลิก 👉https://youtu.be/PQb6ELw5u2M
07/10/2022:13:30:52,จำเป็นต้อง save ทุกแผนพัฒนาไหม,2.1-การบันทึกข้อมูล,99.0%,ท่านสามารถทำตามได้ตาม VDO อธิบายการบันทึกข้อมูลขั้นที่ 2.1 แผนพัฒนาการจัดการศึกษา คลิก 👉https://youtu.be/PQb6ELw5u2M
07/10/2022:13:30:54,การเซฟข้อมูล 2.1,2.1-การบันทึกข้อมูล,98.0%,ท่านสามารถทำตามได้ตาม VDO อธิบายการบันทึกข้อมูลขั้นที่ 2.1 แผนพัฒนาการจัดการศึกษา คลิก 👉https://youtu.be/PQb6ELw5u2M
07/10/2022:13:30:56,การ save ข้อมูล 2.1 ทำอย่างไร,2.1-การบันทึกข้อมูล,99.0%,ท่านสามารถทำตามได้ตาม VDO อธิบายการบันทึกข้อมูลขั้นที่ 2.1 แผนพัฒนาการจัดการศึกษา คลิก 👉https://youtu.be/PQb6ELw5u2M
07/10/2022:13:30:59,ขั้นตอนที่2.1ต้องเซฟทุกแผนพัฒนาไหม,2.1-การบันทึกข้อมูล,99.0%,ท่านสามารถทำตามได้ตาม VDO อธิบายการบันทึกข้อมูลขั้นที่ 2.1 แผนพัฒนาการจัดการศึกษา คลิก 👉https://youtu.be/PQb6ELw5u2M
07/10/2022:13:31:09,2.1-มาตรฐานการศึกษาขั้นพื้นฐานไม่ขึ้น,2.1-มาตรฐานการศึกษาขั้นพื้นฐานไม่ขึ้น,93.0%,หากข้อมูลมาตรฐานใดไม่ขึ้น เบื้องต้นให้ตรวจสอบการบันทึกข้อมูลในขั้นที่ 1 เรียบร้อยแล้วหรือไม่ เมื่อบันทึกข้อมูลในขั้นที่ 1 เรียบร้อยแล้วและผู้บริหารสถานศึกษารับรองข้อมูลแล้ว สถานะในขั้นที่ 1 เปลี่ยนเป็น "ส่วนกลางได้รับข้อมูลแล้ว" ท่านจะสามารถบันทึกข้อมูลในขั้นที่ 2.1 ได้ 
07/10/2022:13:31:12,2.1-มาตรฐานการศึกษาขั้นพื้นฐานไม่ขึ้น,2.1-มาตรฐานการศึกษาขั้นพื้นฐานไม่ขึ้น,93.0%,หากข้อมูลมาตรฐานใดไม่ขึ้น เบื้องต้นให้ตรวจสอบการบันทึกข้อมูลในขั้นที่ 1 เรียบร้อยแล้วหรือไม่ เมื่อบันทึกข้อมูลในขั้นที่ 1 เรียบร้อยแล้วและผู้บริหารสถานศึกษารับรองข้อมูลแล้ว สถานะในขั้นที่ 1 เปลี่ยนเป็น "ส่วนกลางได้รับข้อมูลแล้ว" ท่านจะสามารถบันทึกข้อมูลในขั้นที่ 2.1 ได้ 
07/10/2022:14:05:26,มาตฐาน,False,17.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่อีกทีหรือติดต่อเจ้าหน้าที่นะคะ
07/10/2022:14:05:37,ขั้นแรกกำหนดมาตรฐานยังงัย,1-กำหนดมาตรฐาน,99.0%,วิธีการใส่ข้อมูลขั้นที่ 1 กำหนดมาตรฐานฯ หากเข้ามาครั้งแรกให้คลิกปุ่มเพิ่มมาตรฐาน มุมบนขวามือ สามารถดูวิธีการแบบ VDO ได้ผ่านlink นี้ 👉https://youtu.be/1Ii49Vr8ssA
07/10/2022:14:05:59,กำหนดมาตรฐานยังงัย,1-กำหนดมาตรฐาน,99.0%,วิธีการใส่ข้อมูลขั้นที่ 1 กำหนดมาตรฐานฯ หากเข้ามาครั้งแรกให้คลิกปุ่มเพิ่มมาตรฐาน มุมบนขวามือ สามารถดูวิธีการแบบ VDO ได้ผ่านlink นี้ 👉https://youtu.be/1Ii49Vr8ssA
07/10/2022:14:06:03,มาตรฐาน,False,58.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่อีกทีหรือติดต่อเจ้าหน้าที่นะคะ
10/10/2022:12:36:45,กำหนดมาตรฐาน,1-กำหนดมาตรฐาน,99.0%,วิธีการใส่ข้อมูลขั้นที่ 1 กำหนดมาตรฐานฯ หากเข้ามาครั้งแรกให้คลิกปุ่มเพิ่มมาตรฐาน มุมบนขวามือ สามารถดูวิธีการแบบ VDO ได้ผ่านlink นี้ 👉https://youtu.be/1Ii49Vr8ssA
11/10/2022:00:20:06,วิธีการใส่ข้อมูล ขั้นที่1,1-กำหนดมาตรฐาน,99.0%,วิธีการใส่ข้อมูลขั้นที่ 1 กำหนดมาตรฐานฯ หากเข้ามาครั้งแรกให้คลิกปุ่มเพิ่มมาตรฐาน มุมบนขวามือ สามารถดูวิธีการแบบ VDO ได้ผ่านlink นี้ 👉https://youtu.be/1Ii49Vr8ssA
11/10/2022:00:20:22,เพิ่มมาตรฐานทำอย่างไร ขั้นตอนที่ 1,1-เพิ่มมาตรฐาน,83.0%,วิธีการเพิ่มมาตรฐานให้คลิกปุ่ม "เพิ่มมาตรฐาน" มุมบนขวามือ สามารถดูวิธีการแบบ VDO ได้ผ่านlink นี้ 👉https://youtu.be/1Ii49Vr8ssA
11/10/2022:12:56:50,การกำหนดมาตฐาน,False,37.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่อีกทีหรือติดต่อเจ้าหน้าที่นะคะ
11/10/2022:13:15:04,วิธีการใส่ข้อมูล,1-กำหนดมาตรฐาน,99.0%,วิธีการใส่ข้อมูลขั้นที่ 1 กำหนดมาตรฐานฯ หากเข้ามาครั้งแรกให้คลิกปุ่มเพิ่มมาตรฐาน มุมบนขวามือ สามารถดูวิธีการแบบ VDO ได้ผ่านlink นี้ 👉https://youtu.be/1Ii49Vr8ssA
11/10/2022:13:15:18,ปลดล็อกข้อมูลล,False,51.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่อีกทีหรือติดต่อเจ้าหน้าที่นะคะ
11/10/2022:13:15:22,ปลดล็อกข้อมูล,2.1-ปลดล็อก,73.0%,กรณีโรงเรียนต้องการแก้ไขหลังส่วนกลางได้รับข้อมูลแล้ว ท่านสามารถปลดล็อกการแก้ไขข้อมูลโดย คลิกปุ่ม "ขอส่งคืนเพื่อแก้ไข" เมื่อแก้ไขข้อมูลเรียบร้อยแล้ว ตรวจสอบข้อมูลอีกครั้งและคลิกปุ่ม "ส่งผู้บริหารโรงเรียนรับรอง" ในแทปที่ 5 สรุปแผน เมื่อผู้บริหารโรงเรียนรับรองข้อมูล การแก้ไขจึงจะเสร็จสิ้นสมบูรณ์
11/10/2022:13:15:59,เซฟข้อมูลยังไง,การบันทึก,88.0%,ขั้นตอนที่เท่าไหร่หรอคะ
11/10/2022:13:16:20,เซฟข้อมูลยังไงขั้นที่ 3 / 3 / ขั้นตอนที่ 3,3-การบันทึกข้อมูล,90.0%,ท่านสามารถศึกษาและทำตามVDO นี้ได้เลยค่ะ อธิบายการบันทึกข้อมูล ขั้นที่ 3 การดำเนินการตามแผน คลิก👉https://drive.google.com/file/d/1rhLErfzSS-zEpm7wBU7J7NOJaNP3JtbE/view?usp=sharing
11/10/2022:13:25:45,เซฟข้อมูลยังไง,การบันทึก,88.0%,ขั้นตอนที่เท่าไรคะ
11/10/2022:13:25:49,เซฟข้อมูลยังไงขั้น3,3-การบันทึกข้อมูล,95.0%,ท่านสามารถศึกษาและทำตามVDO นี้ได้เลยค่ะ อธิบายการบันทึกข้อมูล ขั้นที่ 3 การดำเนินการตามแผน คลิก👉https://drive.google.com/file/d/1rhLErfzSS-zEpm7wBU7J7NOJaNP3JtbE/view?usp=sharing
11/10/2022:13:35:10,ทัก,False,41.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่อีกทีหรือติดต่อเจ้าหน้าที่ค้ะ
11/10/2022:13:35:25,กำหนดมาตรฐาน,1-กำหนดมาตรฐาน,99.0%,วิธีการใส่ข้อมูลขั้นที่ 1 กำหนดมาตรฐานฯ หากเข้ามาครั้งแรกให้คลิกปุ่มเพิ่มมาตรฐาน มุมบนขวามือ สามารถดูวิธีการแบบ VDO ได้ผ่านlink นี้ 👉https://youtu.be/1Ii49Vr8ssA
11/10/2022:13:36:04,บันทึก,การบันทึก,98.0%,ขั้นตอนที่เท่าไรคะ
11/10/2022:13:36:11,บันทึกขั้น3,3-การบันทึกข้อมูล,99.0%,ท่านสามารถศึกษาและทำตามVDO นี้ได้เลยค่ะ อธิบายการบันทึกข้อมูล ขั้นที่ 3 การดำเนินการตามแผน คลิก👉https://drive.google.com/file/d/1rhLErfzSS-zEpm7wBU7J7NOJaNP3JtbE/view?usp=sharing
11/10/2022:13:36:40,อัพเอกสาร sar เข้าระบบตรงไหน ขั้นตอนที่ 6,6-อัพโหลดไฟล์sar,99.0%,6-อัพโหลดไฟล์sar
11/10/2022:13:36:53,ขอแก้ไขผลการประเมินได้อยู่ไหม ขั้นตอนที่ 5,5-แก้ไขผลการประเมิน,99.0%,กรณีที่ผู้บริหารโรงเรียนยังไม่รับรองข้อมูล ผู้ประเมินสามารถแก้ไขผลการประเมินได้เลยค่ะ แต่หากเป็นการแก้ไขหลังผู้บริหารโรงเรียนรับรองข้อมูลAdmin โรงเรียนสามารถปลดล็อกการแก้ไข โดยเข้าไปที่เมนู 5.2 และคลิกส่งคืนเพื่อแก้ไข ผู้ประเมินจะสามารถแก้ไขผลการประเมินได้ทันที หลังจากแก้ไขแล้ว ต้องให้ผู้บริหารโรงเรียนรับรองอีกครั้งนะคะ 
11/10/2022:13:37:08,บันทึกข้อมูลอย่างไร,การบันทึก,91.0%,ขั้นตอนที่เท่าไรคะ
11/10/2022:13:37:21,บันทึกข้อมูลอย่างไรขั้นที่ 2,3-การบันทึกข้อมูล,96.0%,ท่านสามารถศึกษาและทำตามVDO นี้ได้เลยค่ะ อธิบายการบันทึกข้อมูล ขั้นที่ 3 การดำเนินการตามแผน คลิก👉https://drive.google.com/file/d/1rhLErfzSS-zEpm7wBU7J7NOJaNP3JtbE/view?usp=sharing
11/10/2022:13:37:50,บันทึกอย่างไร,การบันทึก,99.0%,ขั้นตอนที่เท่าไรคะ
11/10/2022:13:37:57,บันทึกอย่างไรขั้น2,3-การบันทึกข้อมูล,95.0%,ท่านสามารถศึกษาและทำตามVDO นี้ได้เลยค่ะ อธิบายการบันทึกข้อมูล ขั้นที่ 3 การดำเนินการตามแผน คลิก👉https://drive.google.com/file/d/1rhLErfzSS-zEpm7wBU7J7NOJaNP3JtbE/view?usp=sharing
11/10/2022:13:38:21,บันทึก 2.1,False,56.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่อีกทีหรือติดต่อเจ้าหน้าที่ค้ะ
11/10/2022:13:38:26,บันทึกข้อมูลยังไง,การบันทึก,87.0%,ขั้นตอนที่เท่าไรคะ
11/10/2022:13:38:27,บันทึก,การบันทึก,98.0%,ขั้นตอนที่เท่าไรคะ
11/10/2022:13:38:29,บันทึกข้อมูลยังไงขั้น2.1,False,47.0%,ไม่พบขั้นตอนที่ถามค่ะ
11/10/2022:13:38:31,บันทึกขั้น2.1,False,35.0%,ไม่พบขั้นตอนที่ถามค่ะ
11/10/2022:13:38:38,แผนพัฒนาการจัดการศึกษา,2.1-แผนพัฒนาการจัดการศึกษา,99.0%,ท่านสามารถทำตามได้ตาม VDO อธิบายการบันทึกข้อมูลขั้นที่ 2.1 แผนพัฒนาการจัดการศึกษา คลิก 👉https://youtu.be/PQb6ELw5u2M
11/10/2022:13:38:57,บันทึกข้อมูลอย่างไร,การบันทึก,91.0%,ขั้นตอนที่เท่าไรคะ
11/10/2022:13:39:00,บันทึกข้อมูลอย่างไรขั้น1,1-กำหนดมาตรฐาน,97.0%,วิธีการใส่ข้อมูลขั้นที่ 1 กำหนดมาตรฐานฯ หากเข้ามาครั้งแรกให้คลิกปุ่มเพิ่มมาตรฐาน มุมบนขวามือ สามารถดูวิธีการแบบ VDO ได้ผ่านlink นี้ 👉https://youtu.be/1Ii49Vr8ssA
11/10/2022:13:39:15,2.1,2.1-แผนพัฒนาการจัดการศึกษา,97.0%,ท่านสามารถทำตามได้ตาม VDO อธิบายการบันทึกข้อมูลขั้นที่ 2.1 แผนพัฒนาการจัดการศึกษา คลิก 👉https://youtu.be/PQb6ELw5u2M
11/10/2022:13:39:48,2.1,2.1-แผนพัฒนาการจัดการศึกษา,97.0%,ท่านสามารถทำตามได้ตาม VDO อธิบายการบันทึกข้อมูลขั้นที่ 2.1 แผนพัฒนาการจัดการศึกษา คลิก 👉https://youtu.be/PQb6ELw5u2M
11/10/2022:13:39:59,2.1 แก้ไข,False,44.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่อีกทีหรือติดต่อเจ้าหน้าที่ค้ะ
11/10/2022:13:40:49,แก้ไข 2.1,2.1-ปลดล็อก,99.0%,กรณีโรงเรียนต้องการแก้ไขหลังส่วนกลางได้รับข้อมูลแล้ว ท่านสามารถปลดล็อกการแก้ไขข้อมูลโดย คลิกปุ่ม "ขอส่งคืนเพื่อแก้ไข" เมื่อแก้ไขข้อมูลเรียบร้อยแล้ว ตรวจสอบข้อมูลอีกครั้งและคลิกปุ่ม "ส่งผู้บริหารโรงเรียนรับรอง" ในแทปที่ 5 สรุปแผน เมื่อผู้บริหารโรงเรียนรับรองข้อมูล การแก้ไขจึงจะเสร็จสิ้นสมบูรณ์
11/10/2022:13:41:14,เก็บบ้อมล,False,24.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่อีกทีหรือติดต่อเจ้าหน้าที่ค้ะ
11/10/2022:13:41:36,รับรองแผน,False,45.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่อีกทีหรือติดต่อเจ้าหน้าที่ค้ะ
11/10/2022:13:42:18,บันทึกข้อมูล,การบันทึก,97.0%,ขั้นตอนที่เท่าไรคะ
11/10/2022:13:42:21,บันทึกข้อมูลขั้น7,7-บันทึกข้อมูล,98.0%,วิธีการบันทึกข้อมูลขั้นที่ 7 การพัฒนาคุณภาพการศึกษาอย่างต่อเนื่องคลิก https://drive.google.com/file/d/1qEtPj_WaaNKBu1v9K3TLqLJ0rwPa0tQ0/view สำหรับข้อมูลโครงการและกิจกรรมให้ใส่เฉพาะที่สอดคล้องกับแนวทางการพัฒนาในอนาคตที่โรงเรียนเขียนไว้
11/10/2022:13:42:35,ปลดล็อกอย่างไร,ปลดล็อก,74.0%,ขั้นตอนที่เท่าไรคะ
11/10/2022:13:42:39,รับรองแผนไม่ได้,ส่งผู้บริหารรับรองไม่ได้,77.0%,ขั้นตอนที่เท่าไรคะ
11/10/2022:13:42:45,รับรองแผนไม่ได้ขั้น2.1,False,53.0%,ไม่พบขั้นตอนที่ถามค่ะ
11/10/2022:13:43:05,ปลดล็อกอย่างไรขั้น6,False,42.0%,ไม่พบขั้นตอนที่ถามค่ะ
11/10/2022:13:43:54,บันทึกยังไงครับ,การบันทึก,92.0%,ขั้นตอนที่เท่าไรคะ
11/10/2022:13:43:56,บันทึกยังไงครับขั้น6,False,45.0%,ไม่พบขั้นตอนที่ถามค่ะ
11/10/2022:13:44:08,ข้อมูล,False,59.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่อีกทีหรือติดต่อเจ้าหน้าที่ค้ะ
11/10/2022:13:44:58,โหลดไฟล์,False,33.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่อีกทีหรือติดต่อเจ้าหน้าที่ค้ะ
11/10/2022:13:45:36,ปลดล็อกขั้นที่ 5,6-การปลดล็อก,89.0%,ท่านสามารถปลดล็อกได้โดยคลิกปุ่มส่งคืนเพื่อแก้ไข วิธีการอัพโหลดไฟล์รายงานฉบับใหม่ ตามวิธีการในลิ้งนี้  👉  https://drive.google.com/file/d/1-YPkVcvxe9QR24A6cYW68nifQJKwBlKG/view?usp=sharing
11/10/2022:13:45:50,ปลดล็อก,False,45.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่อีกทีหรือติดต่อเจ้าหน้าที่ค้ะ
11/10/2022:13:45:59,ปลดล็อกอย่างไร,ปลดล็อก,74.0%,ขั้นตอนที่เท่าไรคะ
11/10/2022:13:46:01,ปลดล็อกอย่างไรขั้น5,False,52.0%,ไม่พบขั้นตอนที่ถามค่ะ
11/10/2022:13:46:30,ปลดลอก 5,False,41.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่อีกทีหรือติดต่อเจ้าหน้าที่ค้ะ
11/10/2022:13:46:41,ปลดล็อก 5,6-การปลดล็อก,77.0%,ท่านสามารถปลดล็อกได้โดยคลิกปุ่มส่งคืนเพื่อแก้ไข วิธีการอัพโหลดไฟล์รายงานฉบับใหม่ ตามวิธีการในลิ้งนี้  👉  https://drive.google.com/file/d/1-YPkVcvxe9QR24A6cYW68nifQJKwBlKG/view?usp=sharing
11/10/2022:13:46:49,ปลดล็อกได้อย่างไร,ปลดล็อก,89.0%,ขั้นตอนที่เท่าไรคะ
11/10/2022:13:46:54,ปลดล็อกได้อย่างไรขั้นที่ 5,False,58.0%,ไม่พบขั้นตอนที่ถามค่ะ
11/10/2022:13:47:04,ปลดล๊อค 5,False,54.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่อีกทีหรือติดต่อเจ้าหน้าที่ค้ะ
11/10/2022:13:47:15,ปลดล็อก,False,45.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่อีกทีหรือติดต่อเจ้าหน้าที่ค้ะ
11/10/2022:13:48:05,ปลดล็อกได้อย่างไร,ปลดล็อก,89.0%,ขั้นตอนที่เท่าไรคะ
11/10/2022:13:48:10,ปลดล็อกได้อย่างไรขั้นที่ 6,False,39.0%,ไม่พบขั้นตอนที่ถามค่ะ
11/10/2022:13:48:51,ปลดล็อกอย่างไร,ปลดล็อก,74.0%,ขั้นตอนที่เท่าไรคะ
11/10/2022:13:48:57,ปลดล็อกอย่างไรขั้น6,False,42.0%,ไม่พบขั้นตอนที่ถามค่ะ
11/10/2022:13:49:01,ปลดล็อกขั้นที่6,False,64.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่อีกทีหรือติดต่อเจ้าหน้าที่ค้ะ
11/10/2022:13:49:38,ปลดล็อกขั้น6,False,40.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่อีกทีหรือติดต่อเจ้าหน้าที่ค้ะ
11/10/2022:13:52:35,เซฟยังไง,การบันทึก,98.0%,ขั้นตอนที่เท่าไรคะ
11/10/2022:13:52:40,เซฟยังไงขั้น7,7-บันทึกข้อมูล,99.0%,วิธีการบันทึกข้อมูลขั้นที่ 7 การพัฒนาคุณภาพการศึกษาอย่างต่อเนื่องคลิก https://drive.google.com/file/d/1qEtPj_WaaNKBu1v9K3TLqLJ0rwPa0tQ0/view สำหรับข้อมูลโครงการและกิจกรรมให้ใส่เฉพาะที่สอดคล้องกับแนวทางการพัฒนาในอนาคตที่โรงเรียนเขียนไว้
11/10/2022:14:07:36,คัดลองมาตรฐานยังไง,1-กำหนดมาตรฐาน,94.0%,วิธีการใส่ข้อมูลขั้นที่ 1 กำหนดมาตรฐานฯ หากเข้ามาครั้งแรกให้คลิกปุ่มเพิ่มมาตรฐาน มุมบนขวามือ สามารถดูวิธีการแบบ VDO ได้ผ่านlink นี้ 👉https://youtu.be/1Ii49Vr8ssA
11/10/2022:14:09:58,ปลดล็อก 6,6-การปลดล็อก,93.0%,ท่านสามารถปลดล็อกได้โดยคลิกปุ่มส่งคืนเพื่อแก้ไข วิธีการอัพโหลดไฟล์รายงานฉบับใหม่ ตามวิธีการในลิ้งนี้  👉  https://drive.google.com/file/d/1-YPkVcvxe9QR24A6cYW68nifQJKwBlKG/view?usp=sharing
11/10/2022:14:10:03,ปลดล็อกได้อย่างไรขั้นที่ 5,False,58.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่อีกทีหรือติดต่อเจ้าหน้าที่ค้ะ
11/10/2022:14:10:06,ปลดล็อกได้อย่างไรขั้นที่ 6,False,39.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่อีกทีหรือติดต่อเจ้าหน้าที่ค้ะ
11/10/2022:14:10:20,ปลดล็อกขั้น 6,6-การปลดล็อก,92.0%,ท่านสามารถปลดล็อกได้โดยคลิกปุ่มส่งคืนเพื่อแก้ไข วิธีการอัพโหลดไฟล์รายงานฉบับใหม่ ตามวิธีการในลิ้งนี้  👉  https://drive.google.com/file/d/1-YPkVcvxe9QR24A6cYW68nifQJKwBlKG/view?usp=sharing
11/10/2022:14:10:32,ปลดล็อก6,False,52.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่อีกทีหรือติดต่อเจ้าหน้าที่ค้ะ
11/10/2022:14:10:53,ปลดล็อกขั้น 6,6-การปลดล็อก,92.0%,ท่านสามารถปลดล็อกได้โดยคลิกปุ่มส่งคืนเพื่อแก้ไข วิธีการอัพโหลดไฟล์รายงานฉบับใหม่ ตามวิธีการในลิ้งนี้  👉  https://drive.google.com/file/d/1-YPkVcvxe9QR24A6cYW68nifQJKwBlKG/view?usp=sharing
11/10/2022:14:11:06,ปลดล็อก 6,6-การปลดล็อก,93.0%,ท่านสามารถปลดล็อกได้โดยคลิกปุ่มส่งคืนเพื่อแก้ไข วิธีการอัพโหลดไฟล์รายงานฉบับใหม่ ตามวิธีการในลิ้งนี้  👉  https://drive.google.com/file/d/1-YPkVcvxe9QR24A6cYW68nifQJKwBlKG/view?usp=sharing
11/10/2022:14:11:10,ปลดล็อกได้อย่างไรขั้นที่ 6,False,39.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่อีกทีหรือติดต่อเจ้าหน้าที่ค้ะ
11/10/2022:14:30:10,ปลดล็อค 6,False,51.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่อีกทีหรือติดต่อเจ้าหน้าที่ค้ะ
11/10/2022:14:30:20,ปลดล็อก 6,6-การปลดล็อก,93.0%,ท่านสามารถปลดล็อกได้โดยคลิกปุ่มส่งคืนเพื่อแก้ไข วิธีการอัพโหลดไฟล์รายงานฉบับใหม่ ตามวิธีการในลิ้งนี้  👉  https://drive.google.com/file/d/1-YPkVcvxe9QR24A6cYW68nifQJKwBlKG/view?usp=sharing
11/10/2022:14:30:53,ปลกล็อก 6,False,47.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่อีกทีหรือติดต่อเจ้าหน้าที่ค้ะ
11/10/2022:14:31:00,ปลดล็อก 6,6-การปลดล็อก,93.0%,ท่านสามารถปลดล็อกได้โดยคลิกปุ่มส่งคืนเพื่อแก้ไข วิธีการอัพโหลดไฟล์รายงานฉบับใหม่ ตามวิธีการในลิ้งนี้  👉  https://drive.google.com/file/d/1-YPkVcvxe9QR24A6cYW68nifQJKwBlKG/view?usp=sharing
11/10/2022:22:30:34,ปลดล็อก6,False,52.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่หรือติดต่อเจ้าหน้าที่ 02-4376631-5 ต่อ 3477 ในวันและเวลาราชการ
11/10/2022:22:30:39,ปลดล็อก5,False,35.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่หรือติดต่อเจ้าหน้าที่ 02-4376631-5 ต่อ 3477 ในวันและเวลาราชการ
11/10/2022:22:30:53,ปลดล็อค5,ปลดล็อก,79.0%,ขั้นตอนที่เท่าไรคะ
11/10/2022:22:31:43,ปลดล็อค5ขั้น5,ปลดล็อก,73.0%,ปลดล็อก
11/10/2022:22:33:25,ปลดล็อค5,ปลดล็อก,79.0%,ขั้นตอนที่เท่าไรคะ
11/10/2022:22:33:27,ปลดล็อค5ขั้น5,ปลดล็อก,73.0%,ปลดล็อก
16/10/2022:22:33:05,ปฏิทินบันทึกข้อมูล,การบันทึก,90.0%,ขั้นตอนที่เท่าไรคะ
16/10/2022:23:20:54,อัพโหลดไฟล์sarไม่ได้,6-ไฟล์ sar ใหญ่,89.0%,6-ไฟล์ sar ใหญ่
16/10/2022:23:21:39,กำหนดมาตรฐาน,1-กำหนดมาตรฐาน,99.0%,วิธีการใส่ข้อมูลขั้นที่ 1 กำหนดมาตรฐานฯ หากเข้ามาครั้งแรกให้คลิกปุ่มเพิ่มมาตรฐาน มุมบนขวามือ สามารถดูวิธีการแบบ VDO ได้ผ่านlink นี้ 👉https://youtu.be/1Ii49Vr8ssA
16/10/2022:23:21:56,อัพโหลดไฟล์sarไม่ได้,6-ไฟล์ sar ใหญ่,89.0%,6-ไฟล์ sar ใหญ่
16/10/2022:23:22:03,6-ไฟล์ sar ใหญ่,False,69.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่หรือติดต่อเจ้าหน้าที่ 02-4376631-5 ต่อ 3477 ในวันและเวลาราชการ
16/10/2022:23:26:23,อัพโหลดไฟล์sarไม่ได้,6-ไฟล์ sar ใหญ่,89.0%,ในระบบSAR Online จะให้โรงเรียนอัพโหลดไฟล์SAR ไม่เกิน 20MB กรณีที่โรงเรียนมีขนาดไฟล์เกินทำอย่างไร? ท่านสามารถลดขนาดไฟล์ผ่านเว็บไซต์ ด้านล่างนี้ค่ะ ขนาดไฟล์จะลดลงแต่คุณภาพไฟล์ยังเท่าเดิม เว็บไซต์ช่วยลดขนาดไฟล์PDF https://www.ilovepdf.com/th/compress_pdf https://smallpdf.com/th/compress-pdf https://pdfcandy.com/th/compress-pdf.html
17/10/2022:11:01:22,ระบบประกันคุณภาพ,False,24.0%,ไม่เข้าใจคำถามค่ะ กรุณาถามใหม่หรือติดต่อเจ้าหน้าที่ 02-4376631-5 ต่อ 3477 ในวันและเวลาราชการ
17/10/2022:11:01:32,ปฏิทินบันทึกข้อมูล,การบันทึก,90.0%,ขั้นตอนที่เท่าไรคะ
17/10/2022:18:42:49,ปฏิทินบันทึกข้อมูล,การบันทึก,90.0%,ขั้นตอนที่เท่าไรคะ
